0.028294086456298828,-97.75768451858991,-88.72270426298499,78.84428051305312,-80.10682159259015,-89.78656307764425,-180.00120155912552,0.014462037602164579,-0.38000572344717964,-0.05000249552265966,0.019990144666786527,0.00010511312008361252,-0.00010257298020532157,0.7071098566806245,0.7071036904267453
0.04422879219055176,-98.35287420084742,-87.70478814340349,77.18205388816729,-78.82189419773837,-89.36957411656007,-176.97054135165274,0.031609258755705305,-0.3800057376002521,-0.05000248727311843,0.01999014466678617,0.0001051131214636784,-0.00010257297876343093,0.7071098665552045,0.7071036805520792
0.07029843330383301,-99.33788224192287,-85.02811237500134,75.43922884747363,-81.56471900453361,-89.88887401349994,-172.37482366597996,0.0067229504311179245,-0.3800057545839541,-0.05000247737367943,0.019990144666785743,0.00010511312311976538,-0.00010257297703310592,0.7071098784048272,0.7071036687023524
0.0976262092590332,-99.73108075141636,-80.72483585840314,73.67304536306122,-86.0598930538018,-90.02992416596862,-167.78373345596725,-0.00016757685559976032,-0.3800057715676726,-0.05000246747425186,0.019990144666785312,0.00010511312477581354,-0.00010257297530273955,0.707109890254589,0.7071036568524863
0.1254255771636963,-99.91716300345158,-76.20883073266484,72.25114105964168,-90.5995642879245,-90.00298097412374,-163.2008319389963,0.0006130433230511212,-0.38000578855140754,-0.05000245757483571,0.019990144666784882,0.00010511312643183226,-0.00010257297357227563,0.7071099021044898,0.707103645002481
0.16756272315979004,-100.05917922604891,-68.76439039348419,70.3304030367175,-94.37812157925795,-89.87543068483942,-155.5680711540245,0.007233017330504743,-0.38000581685766904,-0.050002441075834195,0.019990144666784167,0.00010511312919213816,-0.0001025729706883121,0.7071099218546327,0.7071036252521627
0.19537663459777832,-100.05257852501478,-64.90456438955333,69.13699445565545,-95.0952525521496,-89.77825832698865,-150.99066386808568,0.013616162520540431,-0.3800058338414479,-0.050002431176448515,0.01999014466678374,0.00010511313084829052,-0.00010257296895785763,0.7071099337049037,0.7071036134017861
0.22313499450683594,-100.02886125932066,-61.89314065145726,68.07674683812655,-95.45342499579779,-89.76204036460838,-146.41151228441632,0.015558275191090654,-0.3800058508252432,-0.050002421277074265,0.01999014466678331,0.0001051131325045565,-0.00010257296722744783,0.7071099455553136,0.7071036015512701
0.2344961166381836,-100.0209110137431,-60.64690790101529,67.49748433360341,-95.57904225478843,-89.78336429386545,-144.12098543161994,0.014623486363895655,-0.38000585931714703,-0.05000241632739143,0.019990144666783095,0.00010511313333264907,-0.00010257296636224141,0.7071099514805704,0.7071035956259599
0.2512974739074707,-100.01511528471704,-59.64845459547534,67.07522855982904,-95.682341594643,-89.78844073403913,-141.83083509997513,0.0148349473203232,-0.380005867809055,-0.05000241137771145,0.019990144666782884,0.00010511313416081212,-0.00010257296549705983,0.7071099574058621,0.7071035897006149
0.29327940940856934,-100.00626630517655,-57.485909678208884,65.44744697829277,-95.84857213803102,-89.84573333294428,-134.19464093264392,0.01233602902154829,-0.38000589611544455,-0.050002394878798824,0.019990144666782173,0.00010511313692124787,-0.00010257296261293671,0.7071099771570853,0.7071035699492134
0.3209567070007324,-99.90216654558505,-56.920797709778235,63.931319132903944,-95.58880118163283,-89.89820318402676,-128.84781444234744,0.008902675429113605,-0.3800059159299445,-0.050002383329578855,0.019990144666781673,0.00010511313885339441,-0.00010257296059386074,0.707109990983171,0.7071035561230021
0.34868288040161133,-99.7471971416888,-56.164045764493174,61.49047265552473,-94.56165237614299,-89.93849185132834,-124.26408053458715,0.00562445732610195,-0.38000593291381934,-0.050002373430259844,0.019990144666781243,0.0001051131405096789,-0.00010257295886332722,0.7071100028342521,0.7071035442718131
0.35949063301086426,-99.69431142887835,-55.69681504154281,59.91830640932364,-93.63767466273212,-89.94755599079777,-121.97241040068086,0.004956263394392035,-0.380005941405763,-0.050002368480604624,0.019990144666781028,0.0001051131413378641,-0.0001025729579980929,0.7071100087598444,0.7071035383461665
